Título,Fecha,Cuerpo,URL,Sección
Se viene una nueva edición de la «Noche de Quilmes»,19 de diciembre de 2024,"Habrá sorteos a través de la tarjeta de beneficios Somos Quilmes, que también se entregará de manera gratuita, además de intervenciones artísticas y más sorpresasFiestas y eventos en Quilmes El Municipio de Quilmes informa que desde el viernes 20 al lunes 23 de diciembre se viene una nueva edición de “La Noche de Quilmes”, en la que las y los vecinos podrán realizar las compras y regalos de Navidad con descuentos y rebajas, además de obtener beneficios y sorteos si son usuarios de la tarjeta Somos Quilmes. La actividad se desarrollará entre las 18 y las 23 en los centros comerciales de Ezpeleta, Quilmes, Bernal y San Francisco Solano. En este marco, el cronograma de días y lugares con promociones es el siguiente:
-Viernes 20/12: “La Noche de Ezpeleta” en la avenida Centenario desde Sobral hasta Perú y en la calle Chile entre las avenidas San Martín y Centenario.
-Sábado 21/12: “La Noche de Quilmes” desde Videla hasta Garibaldi y desde la avenida Hipólito Yrigoyen hasta General Paz.
-Domingo 22/12: “La Noche de Bernal” en la calle 9 de Julio entre Lavalle y San Martín y en la avenida Belgrano entre Castro Barros y Avellaneda.Fiestas y eventos en Quilmes
-Lunes 23/12: “La Noche de Solano” en la avenida 844 entre 893 y Donato Álvarez. Esta iniciativa se lleva adelante en un trabajo conjunto entre la Municipalidad de Quilmes y las Cámaras de Comercio de las principales localidades del distrito, y tiene como objetivo asistir a la recuperación económica del sector, apoyar la actividad comercial y potenciar el consumo y las ventas. De esta manera, habrá sorteos a través de la tarjeta de beneficios Somos Quilmes, que también se entregará de manera gratuita, además de intervenciones artísticas y más sorpresas para que las familias puedan disfrutar de la jornada.

Estas acciones benefician a los consumidores que van a poder hacer sus compras navideñas a precios promocionales, con descuentos y beneficios, cuidando así el bolsillo y la economía de cada vecino y vecina de Quilmes. ",https://elsolnoticias.com.ar/se-viene-una-nueva-edicion-de-la-noche-de-quilmes/,Sociedad
Argentino de Quilmes: Estos son los verdaderos culpables,15 de diciembre de 2024,"La actual conducción está logrando que el histórico Argentino de Quilmes sea el club más odiado del fútbol argentino La conducción de Argentino de Quilmes, estropeó el sueño del hincha que se ilusionó con un ascenso que quedó trunco. Una mirada simple responsabilizaría a los jugadores que no convirtieron sus penales pero el análisis profundo encontrará a los verdaderos responsables: el presidente Hernán Romero, el «gerenciador» Miguel Pires, el vice Eduardo Larosa y el «colaborador» Javier Campesi. En una final cargada de sospechas, Los Andes se impuso ante Argentino de Quilmes en la definición por penales. El Mate ganó por 1 a 0 en tiempo regular, con gol de Javier Martínez de cabeza a los 7 minutos. Este resultado llevó la serie a los penales, debido a que en el partido de ida el Milrayitas había ganado por el mismo resultado. Desde los 12 pasos, en una emotiva definición, pasó el conjunto de Lomas de Zamora que buscará el ascenso ante Sarmiento de la Banda.Fiestas y eventos en QuilmesVer fútbol en directo online El partido jugado en la Barranca quilmeña tuvo varios contratiempos: en un acto de clara censura, la directiva de Argentino de Quilmes rechazó las acreditaciones de los medios visitantes y de algunos de la prensa nacional que habían sido críticos con el Mate y se les avisó horas antes del encuentro que no se les iba a permitir trabajar. Otro hecho repudiable fue el cambio de árbitro que motivó un retraso de una hora en el inicio del partido. El árbitro Ignacio Lupani que había sido designado 48 horas antes para dirigir este partido, cuando siempre los árbitros se dan a conocer el martes de cada semana. Lupani hacía 5 meses que no dirigía y solo había jugado cinco partidos en toda la temporada, uno de ellos lo había beneficiado a Argentino de Quilmes. Por lo que su designación levantó mucha polémica y fue repudiada por Los Andes, quienes estaban seguro que los iba a perjudicar. El árbitro denunció que recibió amenazas y cuarenta minutos ante del partido, decidió que él y todos los asistentes no estaban en condiciones de dirigir. Por lo que fueron reemplazados de apuro por una terna de Primera División encabezada por Leandro Rey Hilfer. En los penales, el Mate tuvo el pase a la final pero Alegre Rojas falló el quinto penal y no pudo aprovechar la atajada de Tello a Blondo. Luego en el uno a uno, Vila desvió su remate y le dio el pase a la final por el ascenso a Los Andes. En el final, Leonardo Lemos que soportó todo tipo de insultos y agresiones durante toda la tarde fue víctima de un hecho de violencia cuando ingresó gente a pegarle. Un verdadero bochorno. Argentino de Quilmes vive momentos oscuros, desde su conducción y es uno de los equipos más odiados del fútbol argentino. Su rica historia quedó hecha pedazos por la actual conducción del club. ",https://elsolnoticias.com.ar/argentino-de-quilmes-estos-son-los-verdaderos/,Sociedad
Denuncian bailable sin habilitación en el Nuevo Quilmes Plaza,17 de diciembre de 2024,"El área de Don Bosco, donde se encuentra el  Nuevo Quilmes Plaza, no tiene la zonificación para este tipo de actividades Trascendió en las últimas horas que en el sexto piso del complejo de oficinas del Nuevo Quilmes Plaza, comenzó a funcionar, sin habilitación municipal ni autorización del Concejo Deliberante local, un local bailable. Al menos, así surge de un video que la tiktoker Georgigalle difundió en redes sociales: “Rooftop MQ en el sexto piso del Nuevo Quilmes, y sin duda vinieron para quedarse. Buen ambiente, buena música, excelentes vistas. Este after office se pone de las 8 de la noche a dos de la mañana. Tenés barra adentro y afuera, y si querés picar algo, acá te dejo los precios. Poné pausa, estate atento en su Instagram; publican cuándo será el siguiente evento”. Según surge del Instagram de Rooftop MQ, estarían funcionando desde el 6 de septiembre pasado. Cabe aclarar que en Quilmes hay zonas establecidas por el Concejo Deliberante para instalar boliches bailables, como la Ribera o el eje de la avenida Calchaquí en Quilmes Oeste. Sin embargo, el área de Don Bosco, donde se encuentra el Nuevo Quilmes Plaza, no tiene la zonificación para este tipo de actividades.Fiestas y eventos en Quilmes Además, en caso de estar habilitado como bar o restaurante, no se permitiría el baile ni la música estridente, por lo que todo indicaría que se trataría de una actividad hasta ahora no permitida por el Municipio. ",https://elsolnoticias.com.ar/denuncian-bailable-sin-habilitacion-en-el-nuevo-quilmes-plaza/,Sociedad
Paro de choferes afecta líneas de colectivos en el AMBA,19 de diciembre de 2024,"Por falta de pago del aguinaldo Choferes de varias líneas de colectivos llevan a cabo un paro este jueves debido al incumplimiento en el pago del aguinaldo, afectando a miles de usuarios en el Área Metropolitana de Buenos Aires (AMBA). Entre las líneas fuera de servicio se encuentran la 148, 159, 22 y 500, además de otras como la 4, 10, 49, 86, 88, 96, 97, 176, 185, 193, 205, 300, 448 y 621. El conflicto surge en el marco de una problemática gremial más amplia, con reclamos similares en distintas provincias del país. Las cámaras empresarias de transporte habían advertido días atrás que no podían abonar el aguinaldo completo sin un incremento en los subsidios o en el precio del boleto, congelado desde agosto. ",https://elsolnoticias.com.ar/paro-de-choferes-afecta-lineas-de-colectivos-en-el-amba/,Sociedad
Bernal: Invitan a un Pesebre Viviente en la Casona Histórica,17 de diciembre de 2024,"Representarán la llegada del Niño Dios en una celebración que promete emoción y espiritualidad La Parroquia María Auxiliadora invita a la comunidad a participar del Pesebre Viviente que se llevará a cabo el sábado 21 de diciembre a las 19:30 horas en la galería de la Casona Histórica, ubicada en Roca y La Paz, Bernal. En esta ocasión, la emblemática Casona se vestirá de Navidad para recibir a los niños de las distintas capillas que integran la parroquia, quienes representarán la llegada del Niño Dios en una celebración que promete emoción y espiritualidad. La Casona Histórica, construida en 1805 por Juan Antonio de Santa Coloma como chacra y residencia de verano, es la más antigua de la zona sur y fue testigo de la historia argentina, al haber alojado a las tropas británicas durante la Segunda Invasión Inglesa en 1807. Declarada Monumento Histórico Nacional, fue donada en 1906 por Gerónima Lezica de Crámer a las Hermanas de María Auxiliadora, quienes desde entonces desarrollan allí una destacada labor pastoral y social. Actualmente, la propiedad pertenece al Obispado de Quilmes, que junto a la Parroquia María Auxiliadora se encarga de su mantenimiento y conservación.Fiestas y eventos en Quilmes ",https://elsolnoticias.com.ar/bernal-invitan-a-un-pesebre-viviente-en-la-casona-historica/,Sociedad
Bianco presentó los resultados de la Encuesta de Bienestar Digital,16 de diciembre de 2024,"Gobierno de la Provincia de Buenos Aires “Hay un discurso de época que empuja a nuestros pibes a realizar apuestas en plataformas para ganar dinero de forma rápida y con poco esfuerzo. Como sociedad, debemos tomar conciencia de que se trata de un pensamiento muy equivocado”, sostuvo el ministro de Gobierno de la Provincia de Buenos Aires, Carlos Bianco, al encabezar la conferencia de prensa semanal. Fue junto al director general de Cultura y Educación, Alberto Sileoni, y la subsecretaria de Salud Mental, Consumos Problemáticos y Violencias en el Ámbito de la Salud, Julieta Calmels. Durante el encuentro, el ministro de Gobierno comunicó los resultados de la Encuesta de Bienestar Digital, una iniciativa desarrollada por la Dirección Provincial de Tecnología de la Información, dependiente de la Dirección General de Cultura y Educación, con la colaboración de la Dirección Provincial de Estadística, la Subsecretaría de Salud Mental y el Instituto Provincial de Loterías y Casinos. La encuesta, dirigida a estudiantes de entre 12 y 19 años de la Provincia de Buenos Aires, tuvo como principal objetivo analizar la proporción de adolescentes que acceden a sitios de apuestas, así como explorar aspectos relacionados con el uso de redes sociales, videojuegos e inteligencia artificial. Con 90.332 estudiantes encuestados, «se trata de una de las encuestas más grandes que se hayan hecho en la historia de nuestro país sobre esta problemática», destacó Bianco. LOS RESULTADOS En relación al total de encuestados, el 60,4% indicó conocer personas que realizan apuestas en línea, mientras que el 19,1% reportó haber participado en apuestas al menos una vez. Un 3,7% de la muestra, en tanto, respondió que realiza apuestas una vez al mes, como mínimo. Además, los apostadores frecuentes señalaron haber enfrentado situaciones asociadas con ansiedad, insomnio y problemas financieros debido a esta actividad. «La ludopatía no es un problema que pueda solucionarse desde el mercado. En este sentido, desde el Estado bonaerense hemos profundizado su tratamiento con los 135 municipios de la Provincia de Buenos Aires, a quienes enviaremos desglosado el resultado de esta encuesta», explicó Bianco. ",https://elsolnoticias.com.ar/bianco-presento-los-resultados-de-la-encuesta-de-bienestar-digital/,Sociedad
Se viene la «Noche de las localidades» en Berazategui,16 de diciembre de 2024,"El miércoles 18, sábado 21 y domingo 22 de diciembre se realizará una nueva edición de “La Noche de las localidades”, con increíbles promociones y descuentos en distintos rubros para las compras navideñas. Impulsadas por la Municipalidad de Berazategui -a cargo del intendente Juan José Mussi-, a través de la Secretaría de Trabajo, las jornadas se desarrollarán en el Centro Comercial de Barrio Marítimo, en la localidad de Hudson y en Berazategui Centro. Los comercios de la ciudad adheridos a esta propuesta ofrecerán grandes promociones y descuentos de hasta un 50%. Asimismo, se realizarán sorteos, habrá shows en vivo y distintos entretenimientos para toda la familia, además de una amplia oferta gastronómica. La “Noche de las Localidades” tendrá lugar en los siguientes espacios de la ciudad: La Noche de Marítimo Miércoles 18/12, de 19.00 a 23.00 (Centro Comercial de Barrio Marítimo). La Noche de Hudson Sábado 21/12, de 18.00 a 00.00 (Av. Bemberg, de calle 149 a 155). La Noche de Bera Domingo 22/12, de 18.00 a 00.00 (Berazategui Centro). ",https://elsolnoticias.com.ar/se-viene-la-noche-de-las-localidades-en-berazategui/,Sociedad
Jubilados reclamarán al Gobierno el restablecimiento de los medicamentos gratuitos,18 de diciembre de 2024,"Organizaciones sociales, que nuclean a los jubilados, volverán a reclamarle al Gobierno Nacional el otorgamiento de medicamentos gratuitos, luego de que, en el mes de agosto se modificara el Vademécum y muchos de los adultos mayores que recibían fármacos cubiertos al 100% ya no cuentan con ese beneficio. Se informó que no será sólo una marcha, sino que habrá manifestaciones en distintas sedes del PAMI, teniendo mayor relevancia la central situada en la Av. Corrientes al 600. En declaraciones a Noticias Argentinas, la titular del frente de adultos mayores ‘Unidos y Organizados’, Renée Girardi afirmó que, a pesar de ser parte de la multisectorial de Jubilados y Jubiladas por la Seguridad Social que estará presente el viernes, no apoyarán esta marcha, pero les dejan “libertad de acción” a quienes quieran plegarse. “Este viernes 20/12 traé tu cartel para reclamar a este Gobierno genocida que les dé los remedios a los jubilados”, invita la consigna. Por otra parte, y en el día de ayer, diputados nacionales les entregaron a las autoridades del PAMI un cuestionario donde exigieron explicaciones sobre la eliminación de medicamentos gratuitos. Entre los funcionarios se encontraban Pablo Yedlin y Natalia Zaracho, de Unión por la Patria, y Mónica Fein del Partido Socialista, quienes se hicieron presente en las oficinas de la obra social, luego de que el titular del PAMI, Esteban Leguizamo, y el ministro de Salud, Mario Lugones, de no concurrir al Congreso Nacional y exponerse a las preguntas de los diputados. ",https://elsolnoticias.com.ar/jubilados-reclamaran-al-gobierno-el-restablecimiento-de-los-medicamentos-gratuitos/,Sociedad
Los curas villeros dijeron que el pesebre de Olga fue «totalmente ofensivo»,18 de diciembre de 2024,"Hace unos días, la señal de streaming  Olga puso al aire una parodia de un “pesebre viviente” que provocó una gran cantidad de críticas en redes sociales por burlarse de la religión católica. Un militante de La Libertad Avanza inició una denuncia en la Justicia, en la cual exigió disculpas públicas, pero desde el canal de Youtube expresaron que se trató de “un sketch de humor” y que cada uno puede elegir si verlos o no. Ahora se expresaron desde el Equipo de Sacerdotes de Villas, Barrios Populares y Familia Grande Hogar de Cristo de la Argentina con un extenso comunicado en repudio a la parodia. El comunicado se titula “La Navidad y la religiosidad popular, un pesebre que hace ruido”. “Se acerca la Navidad. Dios nace en un pesebre. Invita y llama primero a los más pobres. En las villas y barrios populares donde vivimos —aún en tiempos difíciles— nuestro pueblo renueva su espíritu de fe y esperanza, de familia y comunidad, confiando siempre en Dios. Nuestras casas se parecen mucho a un pesebre. En este sentido, queremos expresar nuestro repudio al stream que mostró un Pesebre viviente totalmente ofensivo para muchos vecinos de nuestros barrios. La devoción al pesebre forma parte de la religiosidad popular. Las imágenes y expresiones de este stream también hieren la sensibilidad de personas de otros sectores sociales, aún de aquellos alejados de la fe cristiana que saben respetar las creencias de otros”, comienza expresando el comunicado de los curas villeros. “En nuestros barrios experimentamos que la fe, lejos de ser el opio de los pueblos, es motor de transformación. La religiosidad sostiene la vida de mucha gente y no es bueno burlarse de esto. Entendemos el humor, el arte y el sarcasmo incluso en temas políticos y también sobre creencias y costumbres, pero nos parece inaceptable caer en golpes bajos que bastardean símbolos arraigados en nuestro pueblo. Pensamos que los cristianos, y los seres humanos en general, no podemos dejar de expresar nuestra discrepancia ante estas situaciones, como sucedió en otras oportunidades con ofensas a símbolos de otras religiones. Si en nuestras comunidades tenemos una desarrollada tarea social, se debe principalmente a la religiosidad de nuestros vecinos”, continúa el texto. Los curas también hicieron foco a lo que dicen en la parodia sobre las drogas: “También es aberrante cuando en la representación se dice que Jesús ‘fumará churro de por vida’, en una clara alusión al porro. Algo que puede ser recreativo para otros sectores sociales, puede ser mortal en nuestros barrios populares. Todos los días está muriendo gente por casos ligados a la droga. Y en muchos de esos casos empezaron fumándose un porro. Dos temas centrales para nuestra gente: la religiosidad popular y la liviandad para con el tema de la droga. No los queremos dejar pasar”. “Respetando a los que piensan distinto, deseamos que el Niño Jesús nazca en cada corazón, en cada familia y en cada comunidad. Que nos dé fuerza para acompañar la vida de los más débiles”, cierra el texto firmado por el Equipo de Sacerdotes de Villas, Barrios Populares y Familia Grande Hogar de Cristo de la Argentina. ",https://elsolnoticias.com.ar/los-curas-villeros-dijeron-que-el-pesebre-de-olga-fue-totalmente-ofensivo/,Sociedad
El celular como palanca de crecimiento del casino online,19 de diciembre de 2024,"Los juegos de los salones especializados de antaño protagonizaron una revolución durante la década de los 90, saltando de lo físico a lo digital. La popularización de internet y de las computadoras brindó un sinfín de nuevas oportunidades para aquellos que querían disfrutar de la actividad en remoto, sin tener que atender a horarios ni a desplazamientos. A esta tendencia, se le sumaron los celulares, que se han convertido en una de las principales palancas de crecimiento en los tiempos actuales. Desde hace algunos años, plataformas del casino online al estilo de Betano tienen presencia en los pequeños aparatos de bolsillo, ya sea a través del navegador web o el acceso directo vía aplicación. Toda la oferta que presenta adapta el contenido a los diferentes requisitos para que esta pueda ser practicada desde cualquier dispositivo inteligente, ya sea desde una partida en tiempo real en la ruleta en vivo o en uno de los muchos títulos de tragamonedas. En ambos casos, los contenidos se muestran totalmente compatibles. Y es que los celulares llevan varios lustros desbancando a las computadoras como los aparatos favoritos para conectarse a la red. Entre las prácticas más comunes, está el uso de las redes sociales o la mensajería instantánea, pero también jugar en línea. Se calcula que más de ocho de cada diez argentinos dispone de un teléfono inteligente, lo que amplía el público potencial que se puede decantar por este pasatiempo, mientras que en el pasado se limitaba a un segmento muy concreto de la población. Juegos pensados para la pantalla vertical Más allá de adaptar el contenido existente a las pantallas de menor dimensión, la experiencia se ha completado añadiendo puntos de interacción táctiles para los usuarios. De este modo, lo que en la computadora se da con el mouse, se controla con el dedo. Dichos movimientos suelen ser sencillos y fáciles de entender, con simples toques o pequeños desplazamientos, con el objetivo de no complicar demasiado la vivencia y hacer que de forma rápida se pueda entender la dinámica de la partida. Al mismo tiempo, se han ido creando pasatiempos pensados de forma exclusiva para el celular. Algunas tragamonedas del catálogo son diseñadas para la orientación vertical, mientras hay otros ejemplos que se basan en la realidad aumentada,
 combinando elementos físicos reales con otros virtuales. En este sentido, cabe mencionar la importancia creciente de los crash games que, aunque multipantalla, apuestan por unas animaciones y una mecánica inspirada en apps de juego muy demandadas en los mercados virtuales. Incluso se deja ver hoy en día este peso de los aparatos de bolsillo en el sector del casino online mediante las promociones y bonificaciones a los jugadores. Desde hace algún tiempo, es común encontrar en el mercado ofertas que están focalizadas en aquellos que usan sobre todo este tipo de dispositivos, diseñadas para la ocasión, como los giros gratis en algunos slots u otras recompensas. Lejos de ser general y dirigirse a las computadoras también, se ha centrado en especial en los teléfonos inteligentes. Una navegación cómoda y sencilla Pasatiempos y títulos aparte, adaptar la navegación por la plataforma es uno de los pasos obligados que toda compañía debe hacer si quiere tener una presencia exitosa en los smartphones. Tanto el menú como todos los elementos que conforman la página se tienen que repensar. Esto incluye desde el envío de notificaciones puntuales, en el caso de tener una aplicación, para avisar a los internautas de novedades; hasta métodos de pago móviles como las pasarelas de pago o billeteras digitales. En definitiva, este tipo de aparatos, tan populares entre la población de distintas edades, se han erigido como una de las principales vías de conexión a los casinos online hasta consolidarse como una palanca de crecimiento. Los expertos apuntan que se incrementará su importancia en los próximos años, pues cada vez se usan con mayor frecuencia y es el escenario donde quieren estar todos los desarrolladores. Por ese motivo, adaptan de la mejor manera posible su actividad a los celulares de todo tipo. ",https://elsolnoticias.com.ar/el-celular-como-palanca-de-crecimiento-del-casino-online/,Sociedad
«Patria y Familia»: Sebastián Wainraich y los dilemas del poder en clave de thriller político,15 de diciembre de 2024,"Son las dos de la mañana y Luis Alberto Camino no logra dormir. En apenas unas horas, las escuelas abrirán sus puertas y se pondrá en marcha el acto electoral que podría cambiar su vida para siempre: convertirse en el nuevo presidente de la Argentina. Ansioso pero confiado, Camino proyecta la victoria, su primer discurso y hasta las reacciones de aliados y detractores, quienes han acompañado o enfrentado su camino hacia el poder. Con este arranque cargado de tensión, Sebastián Wainraich construye en «Patria y familia» (Planeta) Lo interesante de esta obra es la libertad que Wainraich se permite como escritor de ficción. Sin temor a las posibles lecturas políticas, el autor se adentra en los recovecos más profundos de la lucha por el poder: las estrategias de campaña, los conflictos internos, los sacrificios personales y los costos emocionales que supone llegar a la cima. ",https://elsolnoticias.com.ar/patria-y-familia-sebastian-wainraich-y-los-dilemas-del-poder-en-clave-de-thriller-politico/,Sociedad
"Murió “El Loco Baley”, un personaje icónico de Quilmes",18 de diciembre de 2024,"El Loco Baley” fue un personaje inolvidable para generaciones de quilmeños. Solía recorrer las calles en bicicleta, con un estilo irreverente Daniel García, conocido como “El Loco Baley”, falleció el día lunes en el Hospital Isidoro Iriarte tras descompensarse días atrás en el Club Villa Elsa, ubicado en la zona oeste de Quilmes, donde también residía y era muy conocido por sus vecinos. “El Loco Baley” fue un personaje inolvidable para generaciones de quilmeños. Solía recorrer las calles en bicicleta, con un estilo irreverente que lo convirtió en una figura característica de la ciudad, similar a otros personajes históricos como Churrinche. En los últimos años, estuvo vinculado al Círculo Universitario de Quilmes (CUQ), institución que lo despidió con profundo pesar. En redes sociales, vecinos de Quilmes compartieron su tristeza y numerosas anécdotas, destacando su impacto en la memoria colectiva de la ciudad. ",https://elsolnoticias.com.ar/murio-el-loco-baley-un-personaje-iconico-de-quilmes/,Sociedad
Choque múltiple en la Autopista Buenos Aires-La Plata,18 de diciembre de 2024,"El accidente involucró una camioneta, un camión, dos combis y un utilitario, que colisionaron sobre el carril central. Un choque múltiple ocurrido esta mañana en la Autopista Buenos Aires-La Plata, a la altura de Dock Sud, provocó un colapso total del tránsito en dirección a Puerto Madero, generando una congestión que alcanzó los 20 kilómetros, extendiéndose hasta la localidad de Bernal. El accidente involucró una camioneta, un camión, dos combis y un utilitario, que colisionaron sobre el carril central. Aunque no se reportaron heridos de gravedad, los vehículos sufrieron importantes daños, como fue el caso de una Renault Kangoo roja, que resultó severamente afectada. Cerca de las 9 de la mañana, los carriles rápido y lento de la autopista ya habían sido liberados, mientras que el central permanecía ocupado por una grúa de gran porte encargada de remover los vehículos. En el lugar trabajaron efectivos de la Policía de la Ciudad y personal de AUBASA, que coordinó la asistencia vial para normalizar la circulación. ",https://elsolnoticias.com.ar/choque-multiple-en-la-autopista-buenos-aires-la-plata/,Sociedad
"Pese al pedido de austeridad, Bullrich viajará a Disney",17 de diciembre de 2024,"La ministra de Seguridad, Patricia Bullrich, confirmó que vacacionará en Disney con sus nietos pese al pedido de “austeridad” del presidente Javier Milei a sus funcionarios a la hora de elegir los destinos para el receso. Tras la solicitud, Bullrich contó que conversó con la secretaria general de la Presidencia, Karina Milei, y a posterior, con el mandatario, ante quienes expuso su particularidad y le dieron el visto bueno para ser la excepción a la solicitud. Según expuso, el viaje configura una promesa que le hizo a sus nietos mellizos a cambio de un buen rendimiento escolar. “Desde que los chicos empezaron la primaria, los mellizos, les había prometido que los iba a llevar. Cayó este año”, reveló. En la misma línea, aseguró: “Hablé con Karina (Milei) primero, le dije que tenía un compromiso de honor con mis nietos, los chicos vienen ahorrando plata desde que son chiquitos para ir a Disney, y me dijeron que sí, que cumpla mi promesa que es sagrada”. “Me habló el presidente y me dijo que por supuesto, que era un viaje de familia ya pensado, y que además era una promesa y que la cumpla”, se escudó la ministra en declaraciones radiales al tiempo que aclaró que solo dispondrá de una semana para el receso vacacional. Bullrich hizo referencia al planteo del mandatario, quien pidió a sus principales colaboradores que elijan lugares que no denoten ostentación para tomarse los días de receso. Además, solicitó los pedidos estén contemplados entre la última semana de diciembre y el mes de enero, y que se mantengan en alerta ante una potencial necesidad para trabajar de requerirse. De esta forma, los miembros del Gabinete deberán evitar viajar a Punta del Este, Estados Unidos y Europa, por lo menos en las primeras vacaciones de la gestión que asumió en 2023 bajo la estricta premisa de “no hay plata”, y tras haber llevado adelante “el ajuste más grande de la historia”. ",https://elsolnoticias.com.ar/pese-al-pedido-de-austeridad-bullrich-viajara-a-disney/,Sociedad
Tragedia en San Fernando: un avión se despistó y chocó contra una casa,18 de diciembre de 2024,"Un avión privado se despistó y chocó contra una casa, como consecuencia, se incendió en el aeropuerto de San Fernando y murieron el piloto Martín Fernández Loza, de 44 años y el copiloto Agustín Oforte, de 35. Según informaron fuentes aeronáuticas a la Agencia Noticias Argentinas, la aeronave provenía de Punta del Este, Uruguay. En principio se comunicó que dentro del avión iban dos pilotos que no sobrevivieron al impacto. Asimismo, en el municipio de San Fernando están trabajando el personal del SAME y la Policía Bonaerense para tratar de contrarrestar las irregularidades del lugar. Por el momento, se desconocen las causas del siniestro. El avión pertenecía a la familia de Jorge Brito, presidente de River Plate.  ",https://elsolnoticias.com.ar/tragedia-en-san-fernando-un-avion-se-despisto-y-choco-contra-una-casa/,Sociedad
Se levantó el paro de trenes previsto para el miércoles,17 de diciembre de 2024,"El Sindicato de Conductores de Trenes «La Fraternidad» postergó el paro de actividades convocado para este miércoles 18 de diciembre, tras el dictado de conciliación obligatoria por parte del Gobierno nacional. El gremio que conduce Omar Maturano confirmó que acatará la disposición oficial y dejó sin efecto la medida de fuerza resuelta días atrás ante la falta de respuestas a las demandas de recomposición salarial, informó Mundo Gremial. El período de conciliación obligatoria será por 15 días, según lo establecido por la Dirección Nacional de Relaciones y Regulaciones del Trabajo, organismo dependiente de la Secretaría de Trabajo. Durante ese lapso, las partes en conflicto deberán garantizar la paz social y profundizar el diálogo en pos de un acuerdo. En el transcurso de este martes, Maturano había ratificado las demandas al gobierno de Javier Milei, en el marco de las negociaciones salariales con las empresas ferroviarias estatales. El dirigente denunció que el salario de los maquinistas se deterioró un 46% en el último año y cruzó a la gestión nacional por ofrecer un 0% para el cierre de año. “Sabemos cuáles son las consecuencias del paro pero también tenemos que hablar de la causal. Nuestro salario se deterioró en un 46% respecto a su nivel de compra”, aseguró el dirigente ferroviario, y afirmó: “Nosotros no queremos parar, perdemos 60 mil pesos por día”. ",https://elsolnoticias.com.ar/se-levanto-el-paro-de-trenes-previsto-para-el-miercoles/,Sociedad
La Diócesis de Quilmes prepara su tradicional Cena de Nochebuena,19 de diciembre de 2024,"Las donaciones pueden acercarse a la Catedral de Quilmes (Rivadavia 355) en los horarios establecidos del 22 al 24 de diciembre. La Diócesis de Quilmes avanza en la organización de la Cena de Nochebuena 2024, un evento destinado a personas solas o en situación de calle, bajo la consigna «Navidad puerta abierta, mesa compartida».Fiestas y eventos en Quilmes El encuentro tendrá lugar el martes 24 de diciembre en la Catedral de Quilmes y contará con la colaboración de voluntarios que se sumen a tareas como servir mesas, preparar viandas, transportar mercaderías o trasladar a los invitados. Cómo colaborar Se aceptan donaciones económicas a través de transferencia bancaria o donaciones en especie, como alimentos, bebidas, elementos de higiene personal y utensilios. Cuenta bancaria:
Banco Comafi – Sucursal Florencio Varela
Razón Social: Obispado de Quilmes
CBU: 2990098709800029240008
Alias: obisquil
(Enviar comprobante a nochebuenaquilmes@gmail.com). Donaciones en especie:
Alimentos para la cena y caja navideña, además de utensilios y juguetes.Fiestas y eventos en Quilmes Las donaciones pueden acercarse a la Catedral de Quilmes (Rivadavia 355) en los horarios establecidos del 22 al 24 de diciembre. Reuniones de voluntarios Jueves 19 de diciembre a las 19 h. Sábado 21 de diciembre a las 19 h. (Con traslado de insumos desde DEPLAI). Para más información, escribir a nochebuenaquilmes@gmail.com o visitar su página de Instagram (@cenanochebuenaquilmes). ",https://elsolnoticias.com.ar/la-diocesis-de-quilmes-prepara-su-tradicional-cena-de-nochebuena/,Sociedad
El asado argentino figura entre las 10 mejores comidas del mundo,16 de diciembre de 2024,"El tradicional asado argentino sigue sumando reconocimientos y ya figura entre las 10 mejores comidas del mundo, según un ranking que armó una prestigiosa publicación internacional del mundo de la gastronomía. El relevamiento fue realizado por la plataforma gastronómica Taste Atlas y arrojó que el asado se encuentra ubicado en la sexta posición entre los mejores platos a nivel mundial: tuvo una valoración de 4.6 estrellas sobre 5 posibles, en una votación de la que participaron 400 mil personas. “Considerado un ícono de la gastronomía y cultura argentina, el asado es mucho más que una simple comida. El plato tradicional incluye una selección de carnes a la parrilla, principalmente de vaca porque es la más conocida. La carne se cocina en una parrilla y el fuego puede ser de carbón o leña, que es más típico del campo y se conoce como asado criollo”, destaca Taste Atlas en su publicación donde describe al asado. Y agregó: “Para empezar se suele comer chorizo, morcilla y achuras, mientras que el matambre y la entraña suelen tener una cocción relativamente rápida. Pero hay otros  cortes que requieren de un fuego lento, como el bife de chorizo, la tira de asado, el bife ancho y angosto, el bife de costilla (T-Bone), el lomo, el cuadril y el vacío”. Mejores restaurantes cerca de mí ",https://elsolnoticias.com.ar/el-asado-argentino-figura-entre-las-10-mejores-comidas-del-mundo/,Sociedad
